time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:
2019-03-06_ioT05:31,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT05:32,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:33,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT05:34,32.878356,-117.242305,FALSE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT05:35,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:36,32.878351,-117.24231,TRUE,1,0.24120089,704.83031,Inside,building
2019-03-06_ioT05:37,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT05:38,32.878357,-117.24230800000001,TRUE,1,0.45447729,704.13921,Inside,building
2019-03-06_ioT05:39,32.878352,-117.24230700000001,TRUE,1,0.21736331,704.63137,Inside,building
2019-03-06_ioT05:40,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:41,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:42,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT05:43,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT05:44,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:45,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:46,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:47,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT05:48,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:49,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT05:50,32.878353000000004,-117.24230700000001,FALSE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT05:51,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:52,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:53,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT05:54,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT05:55,32.878357,-117.242306,TRUE,1,0.52565635,704.07637,Inside,building
2019-03-06_ioT05:56,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:57,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT05:58,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT05:59,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT06:00,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT06:01,32.878357,-117.242306,TRUE,1,0.52565635,704.07637,Inside,building
2019-03-06_ioT06:02,32.878357,-117.242306,TRUE,1,0.52565635,704.07637,Inside,building
2019-03-06_ioT06:03,32.878358,-117.242306,TRUE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:04,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT06:05,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT06:06,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT06:07,32.878358,-117.242306,TRUE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:08,32.878358,-117.242306,FALSE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:09,32.878353999999995,-117.24230800000001,TRUE,1,0.14520653,704.45334,Inside,building
2019-03-06_ioT06:10,32.878353999999995,-117.24230800000001,TRUE,1,0.14520653,704.45334,Inside,building
2019-03-06_ioT06:11,32.878353999999995,-117.24230800000001,TRUE,1,0.14520653,704.45334,Inside,building
2019-03-06_ioT06:12,32.878347,-117.242306,TRUE,1,0.72360269,705.12364,Inside,building
2019-03-06_ioT06:13,32.878347999999995,-117.242306,TRUE,1,0.62257001,705.0189,Inside,building
2019-03-06_ioT06:14,32.878353999999995,-117.24230700000001,TRUE,1,0.21736331,704.42193,Inside,building
2019-03-06_ioT06:15,32.878358,-117.242306,TRUE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:16,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT06:17,32.878353999999995,-117.24230800000001,TRUE,1,0.14520653,704.45334,Inside,building
2019-03-06_ioT06:18,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT06:19,32.878352,-117.24231100000002,TRUE,1,0.21736331,704.75704,Inside,building
2019-03-06_ioT06:20,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:21,32.878353000000004,-117.24230800000001,TRUE,1,0.093384282,704.55805,Inside,building
2019-03-06_ioT06:22,32.878353000000004,-117.24230800000001,FALSE,1,0.093384282,704.55805,Inside,building
2019-03-06_ioT06:23,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT06:24,32.878357,-117.242305,TRUE,1,0.58082611,704.04496,Inside,building
2019-03-06_ioT06:25,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:26,32.878353000000004,-117.24230700000001,FALSE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:27,32.878351,-117.24231,TRUE,1,0.24120089,704.83031,Inside,building
2019-03-06_ioT06:28,32.878352,-117.24231100000002,TRUE,1,0.21736331,704.75704,Inside,building
2019-03-06_ioT06:29,32.878352,-117.24231100000002,FALSE,1,0.21736331,704.75704,Inside,building
2019-03-06_ioT06:30,32.878357,-117.24230800000001,TRUE,1,0.45447729,704.13921,Inside,building
2019-03-06_ioT06:31,32.878356,-117.242305,TRUE,1,0.50080813,704.14969,Inside,building
2019-03-06_ioT06:32,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:33,32.878353000000004,-117.24230700000001,FALSE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:34,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:35,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT06:36,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:37,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:38,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:39,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:40,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:41,32.878353000000004,-117.24230700000001,FALSE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:42,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:43,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:44,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:45,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:46,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:47,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:48,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:49,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:50,32.878351,-117.242309,TRUE,1,0.22238985,704.7989,Inside,building
2019-03-06_ioT06:51,32.878351,-117.242309,TRUE,1,0.22238985,704.7989,Inside,building
2019-03-06_ioT06:52,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:53,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT06:54,32.878357,-117.242306,TRUE,1,0.52565635,704.07637,Inside,building
2019-03-06_ioT06:55,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT06:56,32.878358,-117.242306,TRUE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:57,32.878358,-117.242306,FALSE,1,0.62257,703.97165,Inside,building
2019-03-06_ioT06:58,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT06:59,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT07:00,32.878358,-117.24230700000001,TRUE,1,0.58650685,704.00307,Inside,building
2019-03-06_ioT07:01,32.878358,-117.24230700000001,FALSE,1,0.58650685,704.00307,Inside,building
2019-03-06_ioT07:02,32.87836,-117.242309,TRUE,1,0.77836449,703.85654,Inside,building
2019-03-06_ioT07:03,32.878353999999995,-117.242309,TRUE,1,0.11119493,704.48476,Inside,building
2019-03-06_ioT07:04,32.878353000000004,-117.24230800000001,TRUE,1,0.093384282,704.55805,Inside,building
2019-03-06_ioT07:05,32.878353000000004,-117.24230800000001,FALSE,1,0.093384282,704.55805,Inside,building
2019-03-06_ioT07:06,32.878347,-117.24230800000001,TRUE,1,0.6736734,705.18638,Inside,building
2019-03-06_ioT07:07,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:08,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:09,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT07:10,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:11,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT07:12,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:13,32.878352,-117.24231100000002,TRUE,1,0.21736331,704.75704,Inside,building
2019-03-06_ioT07:14,32.878352,-117.24231100000002,FALSE,1,0.21736331,704.75704,Inside,building
2019-03-06_ioT07:15,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:16,32.878353000000004,-117.24230700000001,TRUE,1,0.18676856,704.52665,Inside,building
2019-03-06_ioT07:17,32.878351,-117.242309,TRUE,1,0.22238985,704.7989,Inside,building
2019-03-06_ioT07:18,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT07:19,32.878347,-117.242309,FALSE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT07:20,32.878351,-117.24230700000001,TRUE,1,0.29041306,704.73609,Inside,building
2019-03-06_ioT07:21,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT07:22,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT07:23,32.878353000000004,-117.242305,TRUE,1,0.37353713,704.46387,Inside,building
2019-03-06_ioT07:24,32.878353000000004,-117.242305,TRUE,1,0.37353713,704.46387,Inside,building
2019-03-06_ioT07:25,32.878347999999995,-117.242305,TRUE,1,0.66980429,704.98754,Inside,building
2019-03-06_ioT07:26,32.878351,-117.242306,TRUE,1,0.35769102,704.7047,Inside,building
2019-03-06_ioT07:27,32.87834,-117.242295,TRUE,1,1.9490539,705.51288,Inside,building
2019-03-06_ioT07:28,32.878355,-117.242304,TRUE,1,0.51717777,704.22303,Inside,building
2019-03-06_ioT07:29,32.878347,-117.242306,TRUE,1,0.72360269,705.12364,Inside,building
2019-03-06_ioT07:30,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT07:31,32.878353000000004,-117.242304,TRUE,1,0.46692141,704.43249,Inside,building
2019-03-06_ioT07:32,32.878353000000004,-117.242304,FALSE,1,0.46692141,704.43249,Inside,building
2019-03-06_ioT07:33,32.878349,-117.242304,TRUE,1,0.64486014,704.85145,Inside,building
2019-03-06_ioT07:34,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT07:35,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT07:36,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:37,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:38,32.878351,-117.24230700000001,TRUE,1,0.29041306,704.73609,Inside,building
2019-03-06_ioT07:39,32.878347999999995,-117.242306,TRUE,1,0.62257001,705.0189,Inside,building
2019-03-06_ioT07:40,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT07:41,32.878351,-117.24230800000001,FALSE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT07:42,32.878352,-117.242309,TRUE,1,0.11119493,704.69418,Inside,building
2019-03-06_ioT07:43,32.878352,-117.24230700000001,TRUE,1,0.21736331,704.63137,Inside,building
2019-03-06_ioT07:44,32.878352,-117.24230700000001,FALSE,1,0.21736331,704.63137,Inside,building
2019-03-06_ioT07:45,32.878355,-117.242305,TRUE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT07:46,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:47,32.878355,-117.242305,TRUE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT07:48,32.878355,-117.242305,FALSE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT07:49,32.878347,-117.24230700000001,TRUE,1,0.69281868,705.155,Inside,building
2019-03-06_ioT07:50,32.878351,-117.242306,TRUE,1,0.35769102,704.7047,Inside,building
2019-03-06_ioT07:51,32.878353000000004,-117.242305,TRUE,1,0.37353713,704.46387,Inside,building
2019-03-06_ioT07:52,32.878353000000004,-117.242305,FALSE,1,0.37353713,704.46387,Inside,building
2019-03-06_ioT07:53,32.878347,-117.24230700000001,TRUE,1,0.69281868,705.155,Inside,building
2019-03-06_ioT07:54,32.878349,-117.24230700000001,TRUE,1,0.48240179,704.94554,Inside,building
2019-03-06_ioT07:55,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:56,32.87835,-117.24230800000001,FALSE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:57,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT07:58,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT07:59,32.878347,-117.242309,FALSE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT08:00,32.878347,-117.24230800000001,TRUE,1,0.6736734,705.18638,Inside,building
2019-03-06_ioT08:01,32.878351,-117.242309,TRUE,1,0.22238985,704.7989,Inside,building
2019-03-06_ioT08:02,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT08:03,32.878351,-117.242306,TRUE,1,0.35769102,704.7047,Inside,building
2019-03-06_ioT08:04,32.878351,-117.242306,FALSE,1,0.35769102,704.7047,Inside,building
2019-03-06_ioT08:05,32.878355,-117.242305,TRUE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT08:06,32.878355,-117.242305,FALSE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT08:07,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:08,32.878355,-117.242305,TRUE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT08:09,32.878351,-117.24231,TRUE,1,0.24120089,704.83031,Inside,building
2019-03-06_ioT08:10,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT08:11,32.87835,-117.24231,TRUE,1,0.34640934,704.93503,Inside,building
2019-03-06_ioT08:12,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:13,32.87835,-117.24230800000001,FALSE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:14,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT08:15,32.87835,-117.242309,TRUE,1,0.33358478,704.90361,Inside,building
2019-03-06_ioT08:16,32.878355,-117.242305,TRUE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT08:17,32.878355,-117.242305,FALSE,1,0.43472661,704.25441,Inside,building
2019-03-06_ioT08:18,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT08:19,32.878341999999996,-117.24230700000001,TRUE,1,1.2373214,705.67869,Inside,building
2019-03-06_ioT08:20,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT08:21,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:22,32.878347,-117.24230700000001,TRUE,1,0.69281868,705.155,Inside,building
2019-03-06_ioT08:23,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:24,32.87835,-117.24230800000001,FALSE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:25,32.878347,-117.24230700000001,TRUE,1,0.69281868,705.155,Inside,building
2019-03-06_ioT08:26,32.878347,-117.24230700000001,TRUE,1,0.69281868,705.155,Inside,building
2019-03-06_ioT08:27,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:28,32.878351,-117.24230800000001,TRUE,1,0.24120089,704.76749,Inside,building
2019-03-06_ioT08:29,32.87835,-117.24231,TRUE,1,0.34640934,704.93503,Inside,building
2019-03-06_ioT08:30,32.878347,-117.242309,TRUE,1,0.66716956,705.21777,Inside,building
2019-03-06_ioT08:31,32.878352,-117.24230700000001,TRUE,1,0.21736331,704.63137,Inside,building
2019-03-06_ioT08:32,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:33,32.878335,-117.242313,TRUE,1,2.0360666,706.60003,Inside,building
2019-03-06_ioT08:34,32.878338,-117.242301,TRUE,1,1.8275914,705.90988,Inside,building
2019-03-06_ioT08:35,32.878338,-117.242301,FALSE,1,1.8275914,705.90988,Inside,building
2019-03-06_ioT08:36,32.878355,-117.24230700000001,TRUE,1,0.29041305,704.31721,Inside,building
2019-03-06_ioT08:37,32.878351,-117.24231,TRUE,1,0.24120089,704.83031,Inside,building
2019-03-06_ioT08:38,32.87835,-117.24230800000001,TRUE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:39,32.87835,-117.24230800000001,FALSE,1,0.34640934,704.87221,Inside,building
2019-03-06_ioT08:40,32.878352,-117.24230700000001,TRUE,1,0.21736331,704.63137,Inside,building
2019-03-06_ioT08:41,32.878361,-117.242303,TRUE,1,1.0513127,703.56328,Inside,building
2019-03-06_ioT08:42,32.878421,-117.242322,TRUE,1,7.6580913,697.88737,Inside,building
2019-03-06_ioT08:43,32.878347999999995,-117.242305,TRUE,1,0.66980429,704.98754,Inside,building
2019-03-06_ioT08:44,32.878352,-117.24230800000001,TRUE,1,0.14520653,704.66277,Inside,building
2019-03-06_ioT08:45,32.878357,-117.242305,TRUE,1,0.58082611,704.04496,Inside,building
2019-03-06_ioT08:46,32.878355,-117.242306,TRUE,1,0.35769101,704.2858,Inside,building
2019-03-06_ioT08:47,32.878357,-117.242305,TRUE,1,0.58082611,704.04496,Inside,building
2019-03-06_ioT08:48,32.87814,-117.242129,TRUE,0,29.043164,721.62928,Inside,building
2019-03-06_ioT08:49,32.878388,-117.24213600000002,TRUE,0,16.617633,695.6274,Inside,building
2019-03-06_ioT08:50,32.879008,-117.242274,TRUE,0,72.905977,635.26562,Inside,building
2019-03-06_ioT08:51,32.879008,-117.242274,FALSE,0,72.905977,635.26562,Inside,building
2019-03-06_ioT08:52,32.878931,-117.24271200000001,TRUE,0,74.478301,659.20448,Inside,leisure
2019-03-06_ioT08:53,32.878957,-117.242704,TRUE,0,76.624571,656.2653,Inside,leisure
2019-03-06_ioT08:54,32.878935,-117.24243899999999,TRUE,0,65.844261,648.58338,Inside,leisure
2019-03-06_ioT08:55,32.878935999999996,-117.242427,TRUE,0,65.756511,648.05088,Inside,leisure
2019-03-06_ioT08:56,32.878282,-117.24228000000001,TRUE,1,8.3464092,711.13174,Inside,building
2019-03-06_ioT08:57,32.878335,-117.242291,TRUE,1,2.6137176,705.91226,Inside,building
2019-03-06_ioT08:58,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT08:59,32.878339000000004,-117.242297,FALSE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:00,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:01,32.878339000000004,-117.242297,FALSE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:02,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:03,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:04,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:05,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:06,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:07,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:08,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:09,32.878339000000004,-117.242296,TRUE,1,1.9741304,705.64889,Inside,building
2019-03-06_ioT09:10,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:11,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:12,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:13,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:14,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:15,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:16,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:17,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:18,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:19,32.87833,-117.24228899999999,TRUE,1,3.1668551,706.37422,Inside,building
2019-03-06_ioT09:20,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:21,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:22,32.878331,-117.24228500000001,TRUE,1,3.3177413,706.14505,Inside,building
2019-03-06_ioT09:23,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:24,32.878345,-117.242299,TRUE,1,1.2897203,705.11391,Inside,building
2019-03-06_ioT09:25,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:26,32.878341999999996,-117.242299,TRUE,1,1.5388776,705.42824,Inside,building
2019-03-06_ioT09:27,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:28,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:29,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:30,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:31,32.87834,-117.242296,TRUE,1,1.8876849,705.5441,Inside,building
2019-03-06_ioT09:32,32.878349,-117.242304,TRUE,1,0.64486014,704.85145,Inside,building
2019-03-06_ioT09:33,32.878351,-117.242306,TRUE,1,0.35769102,704.7047,Inside,building
2019-03-06_ioT09:34,32.878352,-117.242305,TRUE,1,0.38973619,704.5686,Inside,building
2019-03-06_ioT09:35,32.878352,-117.242305,FALSE,1,0.38973619,704.5686,Inside,building
2019-03-06_ioT09:36,32.878352,-117.242305,TRUE,1,0.38973619,704.5686,Inside,building
2019-03-06_ioT09:37,32.878352,-117.242306,TRUE,1,0.30141322,704.59998,Inside,building
2019-03-06_ioT09:38,32.878426,-117.24236200000001,TRUE,1,9.5071357,698.65009,Inside,building
2019-03-06_ioT09:39,32.878341999999996,-117.242299,TRUE,1,1.5388776,705.42824,Inside,building
2019-03-06_ioT09:40,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:41,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:42,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:43,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:44,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:45,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:46,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:47,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:48,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:49,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:50,32.87835,-117.242305,TRUE,1,0.50080814,704.77806,Inside,building
2019-03-06_ioT09:51,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:52,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:53,32.878339000000004,-117.242297,TRUE,1,1.9181176,705.68011,Inside,building
2019-03-06_ioT09:54,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:55,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:56,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:57,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:58,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT09:59,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT10:00,32.878339000000004,-117.242298,TRUE,1,1.8651007,705.71135,Inside,building
2019-03-06_ioT10:01,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT10:02,32.878339000000004,-117.242298,TRUE,1,1.8651007,705.71135,Inside,building
2019-03-06_ioT10:03,32.878341,-117.242299,TRUE,1,1.6286569,705.53302,Inside,building
2019-03-06_ioT10:04,32.878341,-117.242299,FALSE,1,1.6286569,705.53302,Inside,building
