time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:
2019-04-01_ioT19:28,32.8783146,-117.24230870000001,TRUE,1,0.25727819,708.60245,Inside,building
2019-04-01_ioT19:29,32.8783169,-117.242309,TRUE,1,0,708.37082,Inside,building
2019-04-01_ioT19:30,32.8783094,-117.242306,TRUE,1,0.87976032,709.06313,Inside,building
2019-04-01_ioT19:31,32.8783142,-117.24230729999998,TRUE,1,0.33961516,708.60064,Inside,building
2019-04-01_ioT19:32,32.878313399999996,-117.2423077,TRUE,1,0.40767718,708.69697,Inside,building
2019-04-01_ioT19:33,32.8783093,-117.2423067,TRUE,1,0.87194885,709.09544,Inside,building
2019-04-01_ioT19:34,32.8783098,-117.2423055,TRUE,1,0.85446632,709.00561,Inside,building
2019-04-01_ioT19:35,32.8783098,-117.2423055,FALSE,1,0.85446632,709.00561,Inside,building
2019-04-01_ioT19:36,32.8783148,-117.2423085,TRUE,1,0.23813184,708.57524,Inside,building
2019-04-01_ioT19:37,32.878316600000005,-117.242309,TRUE,1,0.033358478,708.40225,Inside,building
2019-04-01_ioT19:38,32.8783137,-117.24230829999999,TRUE,1,0.36177847,708.68427,Inside,building
2019-04-01_ioT19:39,32.878309,-117.24230659999999,TRUE,1,0.90658013,709.12376,Inside,building
2019-04-01_ioT19:40,32.8783141,-117.24230630000001,TRUE,1,0.4006365,708.5799,Inside,building
2019-04-01_ioT19:41,32.8783157,-117.2423085,TRUE,1,0.14136749,708.48094,Inside,building
2019-04-01_ioT19:42,32.878313899999995,-117.24230800000001,TRUE,1,0.34640935,708.65394,Inside,building
2019-04-01_ioT19:43,32.8783255,-117.2423084,TRUE,1,0.95791645,707.45099,Inside,building
2019-04-01_ioT19:44,32.8783153,-117.2423085,TRUE,1,0.18393694,708.52285,Inside,building
2019-04-01_ioT19:45,32.8783153,-117.2423085,FALSE,1,0.18393694,708.52285,Inside,building
2019-04-01_ioT19:46,32.8783147,-117.2423084,TRUE,1,0.25096354,708.5826,Inside,building
2019-04-01_ioT19:47,32.878317100000004,-117.2423072,TRUE,1,0.16955653,708.29362,Inside,building
2019-04-01_ioT19:48,32.8783153,-117.2423081,TRUE,1,0.19676471,708.51035,Inside,building
2019-04-01_ioT19:49,32.8783105,-117.24230449999999,TRUE,1,0.82645932,708.90106,Inside,building
2019-04-01_ioT19:50,32.8783105,-117.24230449999999,FALSE,1,0.82645932,708.90106,Inside,building
2019-04-01_ioT19:51,32.8783089,-117.2423065,TRUE,1,0.91968467,709.13113,Inside,building
2019-04-01_ioT19:52,32.8783168,-117.24230759999999,TRUE,1,0.13121006,708.33755,Inside,building
2019-04-01_ioT19:53,32.8783089,-117.2423061,TRUE,1,0.92986906,709.11865,Inside,building
2019-04-01_ioT19:54,32.8783105,-117.24230449999999,TRUE,1,0.82645932,708.90106,Inside,building
2019-04-01_ioT19:55,32.8783105,-117.24230449999999,FALSE,1,0.82645932,708.90106,Inside,building
2019-04-01_ioT19:56,32.8783099,-117.2423047,TRUE,1,0.87584003,708.97018,Inside,building
2019-04-01_ioT19:57,32.878318,-117.2423075,TRUE,1,0.185963,708.20868,Inside,building
2019-04-01_ioT19:58,32.8783089,-117.24230630000001,TRUE,1,0.92460227,709.12489,Inside,building
2019-04-01_ioT19:59,32.8783153,-117.24230829999999,TRUE,1,0.18954089,708.5166,Inside,building
2019-04-01_ioT20:00,32.8783153,-117.24230829999999,FALSE,1,0.18954089,708.5166,Inside,building
2019-04-01_ioT20:01,32.8783102,-117.24230459999998,TRUE,1,0.85080279,708.93562,Inside,building
2019-04-01_ioT20:02,32.8783097,-117.2423064,TRUE,1,0.83661066,709.04416,Inside,building
2019-04-01_ioT20:03,32.8783093,-117.24231200000001,TRUE,1,0.890308,709.26093,Inside,building
2019-04-01_ioT20:04,32.8783093,-117.24231200000001,FALSE,1,0.890308,709.26093,Inside,building
2019-04-01_ioT20:05,32.8783014,-117.24230990000001,TRUE,1,1.7255694,710.02324,Inside,building
2019-04-01_ioT20:06,32.878310600000006,-117.24230449999999,TRUE,1,0.81690411,708.89058,Inside,building
2019-04-01_ioT20:07,32.878318,-117.24230829999999,TRUE,1,0.13868643,708.23368,Inside,building
2019-04-01_ioT20:08,32.8783089,-117.24230590000002,TRUE,1,0.93547914,709.11241,Inside,building
