time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:,speed(M/s)
2019-03-30T17:16,32.8783191,-117.2423179,TRUE,1,1.5775341,708.419,Inside,building,0.024540
2019-03-30T17:17,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.021281
2019-03-30T17:18,32.878313,-117.242307,FALSE,1,0.40767718,709.14626,Inside,building,0.001783
2019-03-30T17:19,32.8783159,-117.24230520000002,TRUE,1,0.74711002,708.35693,Inside,building,0.005657
2019-03-30T17:20,32.8783184,-117.2423068,TRUE,1,1.0272468,708.1449,Inside,building,0.004669
2019-03-30T17:21,32.878314,-117.242308,FALSE,1,0.56340729,708.1449,Inside,building,-0.007731
2019-03-30T17:22,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.004379
2019-03-30T17:23,32.8783165,-117.24230949999999,TRUE,1,0.88220158,708.42836,Inside,building,0.009692
2019-03-30T17:24,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.009692
2019-03-30T17:25,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:26,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:27,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:28,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:29,32.878308000000004,-117.2423058,TRUE,1,0.13343391,709.20363,Inside,building,-0.002788
2019-03-30T17:30,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.002788
2019-03-30T17:31,32.878309200000004,-117.24230630000001,TRUE,1,0.046692165,709.09345,Inside,building,-0.004233
2019-03-30T17:32,32.878314399999994,-117.2423098,TRUE,1,0.6883757,708.65778,Inside,building,0.010695
2019-03-30T17:33,32.8783141,-117.2423108,TRUE,1,0.71755343,708.72047,Inside,building,0.000486
2019-03-30T17:34,32.8783098,-117.2423064,TRUE,1,0.087123934,709.03368,Inside,building,-0.010507
2019-03-30T17:35,32.878312199999996,-117.24230370000001,TRUE,1,0.38695839,708.69793,Inside,building,0.004997
2019-03-30T17:36,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.001438
2019-03-30T17:37,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:38,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:39,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:40,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:41,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:42,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:43,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T17:44,32.878309,-117.242308,FALSE,1,0.18243862,709.14626,Inside,building,-0.001971
2019-03-30T17:45,32.8783087,-117.2423065,TRUE,1,0.085814848,709.15209,Inside,building,-0.001610
2019-03-30T17:46,32.878318900000004,-117.24230379999999,TRUE,1,1.0946418,707.99883,Inside,building,0.016814
2019-03-30T17:47,32.8783095,-117.2423057,TRUE,1,0.034640934,709.04329,Inside,building,-0.017667
2019-03-30T17:48,32.8783114,-117.2423106,TRUE,1,0.51065315,708.99713,Inside,building,0.007934
2019-03-30T17:49,32.8783251,-117.24232859999998,TRUE,1,2.7675178,708.12712,Inside,building,0.037614
2019-03-30T17:50,32.878323,-117.242323,FALSE,1,2.18148,708.12712,Inside,building,-0.009767
2019-03-30T17:51,32.8783203,-117.2423169,TRUE,1,1.6117927,708.26195,Inside,building,-0.009495
2019-03-30T17:52,32.8783212,-117.24231599999999,TRUE,1,1.6394375,708.13947,Inside,building,0.000461
2019-03-30T17:53,32.8783133,-117.24230390000001,TRUE,1,0.48920912,708.58887,Inside,building,-0.019170
2019-03-30T17:54,32.8783163,-117.24230390000001,TRUE,1,0.80917639,708.27444,Inside,building,0.005333
2019-03-30T17:55,32.878319,-117.242305,FALSE,1,1.0922681,708.27444,Inside,building,0.004718
2019-03-30T17:56,32.8783217,-117.2423061,TRUE,1,1.3902189,707.77723,Inside,building,0.004966
2019-03-30T17:57,32.8783161,-117.24230990000001,TRUE,1,0.85747228,708.48278,Inside,building,-0.008879
2019-03-30T17:58,32.878314,-117.242308,FALSE,1,0.58801042,708.48278,Inside,building,-0.004491
2019-03-30T17:59,32.878312300000005,-117.2423058,TRUE,1,0.34470427,708.75294,Inside,building,-0.004055
2019-03-30T18:00,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.000734
2019-03-30T18:01,32.8783169,-117.2423054,TRUE,1,0.85701537,708.25837,Inside,building,0.009272
2019-03-30T18:02,32.878312,-117.242307,FALSE,1,0.39105353,708.25837,Inside,building,-0.007766
2019-03-30T18:03,32.878308000000004,-117.24230940000001,TRUE,1,0.36169602,709.31594,Inside,building,-0.000489
2019-03-30T18:04,32.878308000000004,-117.24230949999999,TRUE,1,0.37039178,709.31906,Inside,building,0.000145
2019-03-30T18:05,32.878308399999995,-117.24230859999999,TRUE,1,0.27619363,709.24905,Inside,building,-0.001570
2019-03-30T18:06,32.878313399999996,-117.24231110000001,TRUE,1,0.68049175,708.80319,Inside,building,0.006738
2019-03-30T18:07,32.878316,-117.242314,FALSE,1,1.0954505,708.80319,Inside,building,0.006916
2019-03-30T18:08,32.8783184,-117.24231770000002,TRUE,1,1.510445,708.48604,Inside,building,0.006917
2019-03-30T18:09,32.878309200000004,-117.2423054,TRUE,1,0.03735373,709.06538,Inside,building,-0.024552
2019-03-30T18:10,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.004389
2019-03-30T18:11,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:12,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:13,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:14,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:15,32.8783205,-117.2423082,TRUE,1,1.2763345,707.9686,Inside,building,0.016261
2019-03-30T18:16,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.016261
2019-03-30T18:17,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:18,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:19,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:20,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:21,32.878323699999996,-117.24230729999998,TRUE,1,1.6183998,707.60518,Inside,building,0.021962
2019-03-30T18:22,32.878328499999995,-117.24231409999999,TRUE,1,2.281742,707.3153,Inside,building,0.011056
2019-03-30T18:23,32.8783185,-117.2423068,TRUE,1,1.0383207,708.13442,Inside,building,-0.020724
2019-03-30T18:24,32.8783153,-117.24231019999999,TRUE,1,0.79303687,708.57598,Inside,building,-0.004088
2019-03-30T18:25,32.878312,-117.242308,FALSE,1,0.3942962,708.57598,Inside,building,-0.006646
2019-03-30T18:26,32.8783093,-117.2423055,TRUE,1,0.030141334,709.05802,Inside,building,-0.006069
2019-03-30T18:27,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.004509
2019-03-30T18:28,32.8783193,-117.2423068,TRUE,1,1.1269446,708.05059,Inside,building,0.013771
2019-03-30T18:29,32.8783191,-117.2423067,TRUE,1,1.1040335,708.06842,Inside,building,-0.000382
2019-03-30T18:30,32.8783167,-117.2423105,TRUE,1,0.94240718,708.43867,Inside,building,-0.002694
2019-03-30T18:31,32.878317,-117.242309,FALSE,1,0.9252254,708.43867,Inside,building,-0.000286
2019-03-30T18:32,32.8783173,-117.24230800000001,TRUE,1,0.92381294,708.29765,Inside,building,-0.000024
2019-03-30T18:33,32.8783153,-117.24231019999999,TRUE,1,0.79303687,708.57598,Inside,building,-0.002180
2019-03-30T18:34,32.878316600000005,-117.24230790000001,TRUE,1,0.8458887,708.36788,Inside,building,0.000881
2019-03-30T18:35,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.009087
2019-03-30T18:36,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:37,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:38,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:39,32.8783143,-117.24230959999998,TRUE,1,0.66897061,708.66201,Inside,building,0.006138
2019-03-30T18:40,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.006138
2019-03-30T18:41,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:42,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:43,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:44,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:45,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:46,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:47,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:48,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:49,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:50,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:51,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:52,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:53,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:54,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T18:55,32.8783195,-117.2423155,TRUE,1,1.460224,708.30186,Inside,building,0.019326
2019-03-30T18:56,32.878318,-117.242313,FALSE,1,1.1328279,708.30186,Inside,building,-0.005457
2019-03-30T18:57,32.8783156,-117.24231,TRUE,1,0.81257256,708.53829,Inside,building,-0.005338
2019-03-30T18:58,32.878312199999996,-117.2423042,TRUE,1,0.36551829,708.71352,Inside,building,-0.007451
2019-03-30T18:59,32.878315,-117.242306,FALSE,1,0.67886736,708.71352,Inside,building,0.005222
2019-03-30T19:00,32.8783184,-117.2423068,TRUE,1,1.0272468,708.1449,Inside,building,0.005806
2019-03-30T19:01,32.878309200000004,-117.24230700000001,TRUE,1,0.1120612,709.11528,Inside,building,-0.015253
2019-03-30T19:02,32.8783099,-117.2423055,TRUE,1,0.082724661,708.99513,Inside,building,-0.000489
2019-03-30T19:03,32.878318,-117.24230779999999,TRUE,1,0.99618012,708.21806,Inside,building,0.015224
2019-03-30T19:04,32.8783206,-117.2423091,TRUE,1,1.3045435,707.98627,Inside,building,0.005139
2019-03-30T19:05,32.8783174,-117.24230929999999,TRUE,1,0.96860934,708.32781,Inside,building,-0.005599
2019-03-30T19:06,32.8783174,-117.2423092,TRUE,1,0.96549823,708.32468,Inside,building,-0.000052
2019-03-30T19:07,32.878318199999995,-117.2423081,TRUE,1,1.0235435,708.20647,Inside,building,0.000967
2019-03-30T19:08,32.878316,-117.2423091,TRUE,1,0.81651299,708.46825,Inside,building,-0.003451
2019-03-30T19:09,32.878316,-117.242309,FALSE,1,0.86140049,708.46825,Inside,building,0.000748
2019-03-30T19:10,32.8783169,-117.242309,TRUE,1,0.90685132,708.37082,Inside,building,0.000758
2019-03-30T19:11,32.878321299999996,-117.2423082,TRUE,1,1.3639977,707.88478,Inside,building,0.007619
2019-03-30T19:12,32.878322,-117.242308,FALSE,1,1.3945444,707.88478,Inside,building,0.000509
2019-03-30T19:13,32.878322,-117.24230700000001,TRUE,1,1.4276997,707.77392,Inside,building,0.000553
2019-03-30T19:14,32.878316399999996,-117.24230870000001,TRUE,1,0.84516651,708.41383,Inside,building,-0.009709
2019-03-30T19:15,32.8783167,-117.24230890000001,TRUE,1,0.88277846,708.38865,Inside,building,0.000627
2019-03-30T19:16,32.8783197,-117.24230859999999,TRUE,1,1.1964678,708.06493,Inside,building,0.005228
2019-03-30T19:17,32.878319,-117.242308,FALSE,1,1.1673041,708.06493,Inside,building,-0.000486
2019-03-30T19:18,32.8783192,-117.2423084,TRUE,1,1.1381488,708.11107,Inside,building,-0.000486
2019-03-30T19:19,32.878316999999996,-117.24230940000001,TRUE,1,0.93019574,708.37284,Inside,building,-0.003466
2019-03-30T19:20,32.8783173,-117.2423101,TRUE,1,0.9861374,708.3633,Inside,building,0.000932
2019-03-30T19:21,32.8783179,-117.2423092,TRUE,1,1.0181676,708.27229,Inside,building,0.000534
2019-03-30T19:22,32.878314,-117.242308,FALSE,1,0.5188636,708.27229,Inside,building,-0.008322
2019-03-30T19:23,32.8783093,-117.2423061,TRUE,1,0.030141334,709.07673,Inside,building,-0.008145
2019-03-30T19:24,32.8783165,-117.24230890000001,TRUE,1,0.86180012,708.40961,Inside,building,0.013861
2019-03-30T19:25,32.8783165,-117.24230890000001,TRUE,1,0.86180012,708.40961,Inside,building,0.000000
2019-03-30T19:26,32.8783167,-117.2423088,TRUE,1,0.87976032,708.38552,Inside,building,0.000299
2019-03-30T19:27,32.8783209,-117.242306,TRUE,1,1.3011147,707.85794,Inside,building,0.007023
2019-03-30T19:28,32.8783165,-117.24230890000001,TRUE,1,0.86180012,708.40961,Inside,building,-0.007322
2019-03-30T19:29,32.8783168,-117.2423088,TRUE,1,0.890308,708.37505,Inside,building,0.000475
2019-03-30T19:30,32.8783177,-117.2423092,TRUE,1,0.99706169,708.29325,Inside,building,0.001779
2019-03-30T19:31,32.8783216,-117.242306,TRUE,1,1.3789436,707.78458,Inside,building,0.006365
2019-03-30T19:32,32.878322,-117.242306,FALSE,1,1.3739002,707.78458,Inside,building,-0.000084
2019-03-30T19:33,32.878321500000006,-117.2423065,TRUE,1,1.3692589,707.81069,Inside,building,-0.000077
2019-03-30T19:34,32.8783177,-117.2423092,TRUE,1,0.99706169,708.29325,Inside,building,-0.006203
2019-03-30T19:35,32.8783208,-117.24230990000001,TRUE,1,1.3454871,707.99033,Inside,building,0.005807
2019-03-30T19:36,32.878317800000005,-117.2423088,TRUE,1,0.99646886,708.27026,Inside,building,-0.005817
2019-03-30T19:37,32.878316600000005,-117.2423088,TRUE,1,0.8692269,708.396,Inside,building,-0.002121
2019-03-30T19:38,32.8783173,-117.2423092,TRUE,1,0.95500419,708.33516,Inside,building,0.001430
2019-03-30T19:39,32.8783168,-117.2423098,TRUE,1,0.92395495,708.4063,Inside,building,-0.000517
2019-03-30T19:40,32.878317,-117.242310,FALSE,1,0.92078056,708.4063,Inside,building,-0.000053
2019-03-30T19:41,32.8783167,-117.24230990000001,TRUE,1,0.91765263,708.41991,Inside,building,-0.000052
2019-03-30T19:42,32.878317100000004,-117.2423097,TRUE,1,0.95094559,708.37174,Inside,building,0.000555
2019-03-30T19:43,32.8783248,-117.2423085,TRUE,1,1.7528697,707.52746,Inside,building,0.013365
2019-03-30T19:44,32.878318,-117.24230790000001,TRUE,1,0.99797309,708.22118,Inside,building,-0.012582
2019-03-30T19:45,32.878318,-117.2423088,TRUE,1,1.01783,708.24931,Inside,building,0.000331
2019-03-30T19:46,32.8783161,-117.2423088,TRUE,1,0.81679285,708.4484,Inside,building,-0.003351
2019-03-30T19:47,32.878313,-117.242309,FALSE,1,0.49401089,708.4484,Inside,building,-0.005380
2019-03-30T19:48,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.003222
2019-03-30T19:49,32.8783177,-117.24230890000001,TRUE,1,0.98849724,708.28387,Inside,building,0.011464
2019-03-30T19:50,32.8783203,-117.24230870000001,TRUE,1,1.2636247,708.00519,Inside,building,0.004585
2019-03-30T19:51,32.878315,-117.242308,FALSE,1,0.63413997,708.00519,Inside,building,-0.010491
2019-03-30T19:52,32.878309,-117.24230690000002,TRUE,1,0.10510251,709.13312,Inside,building,-0.008817
2019-03-30T19:53,32.878317200000005,-117.242309,TRUE,1,0.93841101,708.33938,Inside,building,0.013888
2019-03-30T19:54,32.878317100000004,-117.2423091,TRUE,1,0.93092662,708.35299,Inside,building,-0.000125
2019-03-30T19:55,32.87832,-117.24230829999999,TRUE,1,1.2233876,708.02412,Inside,building,0.004874
2019-03-30T19:56,32.8783173,-117.242309,TRUE,1,0.94895825,708.32891,Inside,building,-0.004574
2019-03-30T19:57,32.8783174,-117.242309,TRUE,1,0.95951842,708.31843,Inside,building,0.000176
2019-03-30T19:58,32.878316600000005,-117.24230890000001,TRUE,1,0.87228148,708.39913,Inside,building,-0.001454
2019-03-30T19:59,32.878316,-117.24230890000001,TRUE,1,0.80964872,708.462,Inside,building,-0.001044
2019-03-30T20:00,32.8783168,-117.242309,TRUE,1,0.89636037,708.3813,Inside,building,0.001445
2019-03-30T20:01,32.878321299999996,-117.2423061,TRUE,1,1.3457502,707.81914,Inside,building,0.007490
2019-03-30T20:02,32.8783177,-117.24230929999999,TRUE,1,1.0000746,708.29637,Inside,building,-0.005761
2019-03-30T20:03,32.878317200000005,-117.242309,TRUE,1,0.93841101,708.33938,Inside,building,-0.001028
2019-03-30T20:04,32.8783193,-117.2423085,TRUE,1,1.1510243,708.10372,Inside,building,0.003544
2019-03-30T20:05,32.8783179,-117.2423091,TRUE,1,1.0152943,708.26916,Inside,building,-0.002262
2019-03-30T20:06,32.878319,-117.242309,FALSE,1,1.1036216,708.26916,Inside,building,0.001472
2019-03-30T20:07,32.8783197,-117.2423085,TRUE,1,1.1944617,708.0618,Inside,building,0.001514
2019-03-30T20:08,32.8783203,-117.24230870000001,TRUE,1,1.2636247,708.00519,Inside,building,0.001153
2019-03-30T20:09,32.878316399999996,-117.2423088,TRUE,1,0.84820493,708.41696,Inside,building,-0.006924
2019-03-30T20:10,32.8783181,-117.2423082,TRUE,1,1.014696,708.22008,Inside,building,0.002775
2019-03-30T20:11,32.8783174,-117.2423091,TRUE,1,0.96246766,708.32155,Inside,building,-0.000870
2019-03-30T20:12,32.878316600000005,-117.2423091,TRUE,1,0.87865658,708.40538,Inside,building,-0.001397
2019-03-30T20:13,32.8783104,-117.2423058,TRUE,1,0.13343391,708.95208,Inside,building,-0.012420
2019-03-30T20:14,32.8783173,-117.24230790000001,TRUE,1,0.92178114,708.29453,Inside,building,0.013139
2019-03-30T20:15,32.8783161,-117.24230890000001,TRUE,1,0.82004278,708.45152,Inside,building,-0.001696
2019-03-30T20:16,32.8783169,-117.242309,TRUE,1,0.90685132,708.37082,Inside,building,0.001447
2019-03-30T20:17,32.8783175,-117.2423092,TRUE,1,0.97600612,708.3142,Inside,building,0.001153
2019-03-30T20:18,32.878317,-117.242309,FALSE,1,0.953462,708.3142,Inside,building,-0.000376
2019-03-30T20:19,32.878317100000004,-117.2423091,TRUE,1,0.93092662,708.35299,Inside,building,-0.000376
2019-03-30T20:20,32.878316399999996,-117.24230859999999,TRUE,1,0.84222068,708.41071,Inside,building,-0.001478
2019-03-30T20:21,32.878318,-117.242308,FALSE,1,0.97283923,708.41071,Inside,building,0.002177
2019-03-30T20:22,32.878318900000004,-117.2423084,TRUE,1,1.1055811,708.1425,Inside,building,0.002212
2019-03-30T20:23,32.8783173,-117.24231040000001,TRUE,1,0.99787327,708.37268,Inside,building,-0.001795
2019-03-30T20:24,32.8783174,-117.2423091,TRUE,1,0.96246766,708.32155,Inside,building,-0.000590
2019-03-30T20:25,32.878316,-117.242309,FALSE,1,0.83464092,708.32155,Inside,building,-0.002130
2019-03-30T20:26,32.8783152,-117.24230829999999,TRUE,1,0.70683744,708.52708,Inside,building,-0.002130
2019-03-30T20:27,32.878318699999994,-117.2423081,TRUE,1,1.0779663,708.15408,Inside,building,0.006185
2019-03-30T20:28,32.8783162,-117.24230859999999,TRUE,1,0.82110963,708.43167,Inside,building,-0.004281
2019-03-30T20:29,32.8783161,-117.2423088,TRUE,1,0.81679285,708.4484,Inside,building,-0.000072
2019-03-30T20:30,32.8783162,-117.24230859999999,TRUE,1,0.82110963,708.43167,Inside,building,0.000072
2019-03-30T20:31,32.878316,-117.242309,FALSE,1,0.84141894,708.43167,Inside,building,0.000338
2019-03-30T20:32,32.8783165,-117.24230890000001,TRUE,1,0.86180012,708.40961,Inside,building,0.000340
2019-03-30T20:33,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.009352
2019-03-30T20:34,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:35,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:36,32.8783088,-117.2423057,TRUE,1,0.045447731,709.11666,Inside,building,-0.004254
2019-03-30T20:37,32.878309,-117.242307,FALSE,1,0.14485244,709.11666,Inside,building,0.001657
2019-03-30T20:38,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.002597
2019-03-30T20:39,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:40,32.87831,-117.24230459999998,TRUE,1,0.14307645,708.95659,Inside,building,-0.002627
2019-03-30T20:41,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.002627
2019-03-30T20:42,32.878316999999996,-117.24230779999999,TRUE,1,0.88720192,708.32284,Inside,building,0.009775
2019-03-30T20:43,32.8783173,-117.24230619999999,TRUE,1,0.90145316,708.24143,Inside,building,0.000238
2019-03-30T20:44,32.8783153,-117.24231019999999,TRUE,1,0.79303687,708.57598,Inside,building,-0.001807
2019-03-30T20:45,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.008206
2019-03-30T20:46,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:47,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:48,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:49,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T20:50,32.878314,-117.242309,FALSE,1,0.63119495,709.14626,Inside,building,0.005508
2019-03-30T20:51,32.878318900000004,-117.242309,TRUE,1,1.1192218,708.16126,Inside,building,0.008134
2019-03-30T20:52,32.8783087,-117.2423055,TRUE,1,0.062257007,709.1209,Inside,building,-0.017616
2019-03-30T20:53,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.003974
2019-03-30T20:54,32.8783218,-117.2423098,TRUE,1,1.4499959,707.88244,Inside,building,0.019155
2019-03-30T20:55,32.8783176,-117.2423101,TRUE,1,1.0166958,708.33186,Inside,building,-0.007222
2019-03-30T20:56,32.878313,-117.242308,FALSE,1,0.5098812,708.33186,Inside,building,-0.008447
2019-03-30T20:57,32.8783093,-117.24230559999998,TRUE,1,0.02173634,709.06113,Inside,building,-0.008136
2019-03-30T20:58,32.8783209,-117.2423092,TRUE,1,1.3391643,707.95796,Inside,building,0.021957
2019-03-30T20:59,32.8783262,-117.2423088,TRUE,1,1.910961,707.39017,Inside,building,0.009530
2019-03-30T21:00,32.878322,-117.24230829999999,TRUE,1,1.4423151,707.81456,Inside,building,-0.007811
2019-03-30T21:01,32.8783153,-117.24230630000001,TRUE,1,0.67989425,708.45414,Inside,building,-0.012707
2019-03-30T21:02,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.006320
2019-03-30T21:03,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:04,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:05,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:06,32.878309,-117.242308,FALSE,1,0.20988409,709.14626,Inside,building,-0.001513
2019-03-30T21:07,32.878307799999995,-117.24230690000002,TRUE,1,0.1865101,709.25889,Inside,building,-0.000390
2019-03-30T21:08,32.878309200000004,-117.24230520000002,TRUE,1,0.056030596,709.05914,Inside,building,-0.002175
2019-03-30T21:09,32.87832,-117.2423097,TRUE,1,1.254916,708.0679,Inside,building,0.019981
2019-03-30T21:10,32.8783251,-117.24230800000001,TRUE,1,1.7798959,707.48038,Inside,building,0.008750
2019-03-30T21:11,32.8783184,-117.2423091,TRUE,1,1.0684021,708.21677,Inside,building,-0.011858
2019-03-30T21:12,32.8783157,-117.24230870000001,TRUE,1,0.77183721,708.48718,Inside,building,-0.004943
2019-03-30T21:13,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.007853
2019-03-30T21:14,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:15,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:16,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:17,32.878309,-117.242307,FALSE,1,0.13552137,709.14626,Inside,building,-0.002753
2019-03-30T21:18,32.878309,-117.2423055,TRUE,1,0.035769112,709.08946,Inside,building,-0.001663
2019-03-30T21:19,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.004415
2019-03-30T21:20,32.8783152,-117.2423081,TRUE,1,0.70089041,708.52083,Inside,building,0.006670
2019-03-30T21:21,32.8783091,-117.2423058,TRUE,1,0.011119493,709.08833,Inside,building,-0.011496
2019-03-30T21:22,32.878309,-117.2423054,TRUE,1,0.043472677,709.08634,Inside,building,0.000539
2019-03-30T21:23,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.004287
2019-03-30T21:24,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:25,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:26,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:27,32.878310,-117.242309,FALSE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:28,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:29,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:30,32.8783162,-117.24230829999999,TRUE,1,0.81262244,708.42229,Inside,building,0.008532
2019-03-30T21:31,32.8783156,-117.24230790000001,TRUE,1,0.73817355,708.47267,Inside,building,-0.001241
2019-03-30T21:32,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,-0.007291
2019-03-30T21:33,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.000000
2019-03-30T21:34,32.8783096,-117.2423047,TRUE,1,0.11193862,709.00163,Inside,building,-0.003146
2019-03-30T21:35,32.8783095,-117.242309,TRUE,1,0.30068599,709.14626,Inside,building,0.003146
