time,latitude,longitude,isDataPoint,within15(M),distanceFromSensor(M),distanceFromSupercomputerSensor(M),insideOutsideVal,locationType:
2019-03-11_ioT05:36,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT05:37,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:38,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:39,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT05:40,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:41,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:42,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:43,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:44,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:45,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:46,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT05:47,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:48,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:49,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT05:50,32.878387,-117.24230800000001,FALSE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT05:51,32.878403999999996,-117.242329,TRUE,1,0.14520649,699.88728,Inside,building
2019-03-11_ioT05:52,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:53,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:54,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:55,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT05:56,32.87839,-117.24231200000001,TRUE,1,2.0789532,700.81137,Inside,building
2019-03-11_ioT05:57,32.87839,-117.24231200000001,FALSE,1,2.0789532,700.81137,Inside,building
2019-03-11_ioT05:58,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT05:59,32.878401000000004,-117.242329,TRUE,1,0.24120087,700.20083,Inside,building
2019-03-11_ioT06:00,32.878401000000004,-117.242329,FALSE,1,0.24120087,700.20083,Inside,building
2019-03-11_ioT06:01,32.878403999999996,-117.242329,TRUE,1,0.14520649,699.88728,Inside,building
2019-03-11_ioT06:02,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT06:03,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:04,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:05,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:06,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:07,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:08,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:09,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:10,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:11,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:12,32.878388,-117.24230800000001,FALSE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:13,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:14,32.878403999999996,-117.242328,TRUE,1,0.11119493,699.8554,Inside,building
2019-03-11_ioT06:15,32.878403999999996,-117.242328,FALSE,1,0.11119493,699.8554,Inside,building
2019-03-11_ioT06:16,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT06:17,32.878399,-117.24231699999999,FALSE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT06:18,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:19,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT06:20,32.878399,-117.24231699999999,TRUE,1,1.1193853,700.02835,Inside,building
2019-03-11_ioT06:21,32.878392,-117.24231999999999,TRUE,1,1.4332484,700.8556,Inside,building
2019-03-11_ioT06:22,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT06:23,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT06:24,32.878398,-117.24232099999999,TRUE,1,0.85814796,700.25991,Inside,building
2019-03-11_ioT06:25,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:26,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:27,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:28,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:29,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:30,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:31,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:32,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:33,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:34,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:35,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:36,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:37,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:38,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:39,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT06:40,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:41,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:42,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:43,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:44,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:45,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:46,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:47,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:48,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT06:49,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:50,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:51,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:52,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:53,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT06:54,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:55,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT06:56,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:57,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT06:58,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT06:59,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:00,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:01,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:02,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:03,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:04,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:05,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:06,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:07,32.878391,-117.24230800000001,FALSE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:08,32.878398,-117.24231999999999,TRUE,1,0.93125031,700.22815,Inside,building
2019-03-11_ioT07:09,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT07:10,32.878391,-117.242309,FALSE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT07:11,32.878388,-117.24231100000002,TRUE,1,2.3026567,700.98901,Inside,building
2019-03-11_ioT07:12,32.878387,-117.24231100000002,TRUE,1,2.3844332,701.09364,Inside,building
2019-03-11_ioT07:13,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT07:14,32.878384999999994,-117.24231,TRUE,1,2.613717,701.27132,Inside,building
2019-03-11_ioT07:15,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:16,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:17,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:18,32.878384000000004,-117.24231200000001,TRUE,1,2.5876619,701.43915,Inside,building
2019-03-11_ioT07:19,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:20,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:21,32.878389,-117.24231,TRUE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT07:22,32.878389,-117.24231,FALSE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT07:23,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:24,32.878389,-117.24231,TRUE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT07:25,32.878386,-117.24231100000002,TRUE,1,2.4685105,701.19828,Inside,building
2019-03-11_ioT07:26,32.878386,-117.24231100000002,FALSE,1,2.4685105,701.19828,Inside,building
2019-03-11_ioT07:27,32.87838,-117.24240400000001,TRUE,1,7.5439381,704.80965,Inside,building
2019-03-11_ioT07:28,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:29,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:30,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:31,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:32,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT07:33,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:34,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:35,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT07:36,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:37,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:38,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:39,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:40,32.878391,-117.24230800000001,FALSE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT07:41,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:42,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:43,32.878384000000004,-117.24232099999999,TRUE,1,2.2115214,701.724,Inside,building
2019-03-11_ioT07:44,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT07:45,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:46,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:47,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT07:48,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:49,32.878387,-117.24230800000001,TRUE,1,2.5794399,700.99888,Inside,building
2019-03-11_ioT07:50,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:51,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT07:52,32.8784,-117.242327,TRUE,1,0.34640932,700.24164,Inside,building
2019-03-11_ioT07:53,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT07:54,32.878392,-117.24230700000001,TRUE,1,2.3112492,700.44408,Inside,building
2019-03-11_ioT07:55,32.878392,-117.24230700000001,FALSE,1,2.3112492,700.44408,Inside,building
2019-03-11_ioT07:56,32.878394,-117.24230700000001,TRUE,1,2.2016586,700.2348,Inside,building
2019-03-11_ioT07:57,32.878394,-117.24230700000001,FALSE,1,2.2016586,700.2348,Inside,building
2019-03-11_ioT07:58,32.878378999999995,-117.242324,TRUE,1,2.6946936,702.34207,Inside,building
2019-03-11_ioT07:59,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:00,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:01,32.878391,-117.24231,TRUE,1,2.1461454,700.64351,Inside,building
2019-03-11_ioT08:02,32.878392,-117.24230700000001,TRUE,1,2.3112492,700.44408,Inside,building
2019-03-11_ioT08:03,32.878392,-117.24230700000001,FALSE,1,2.3112492,700.44408,Inside,building
2019-03-11_ioT08:04,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:05,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:06,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:07,32.878389,-117.242306,TRUE,1,2.5776313,700.72645,Inside,building
2019-03-11_ioT08:08,32.878389,-117.242306,FALSE,1,2.5776313,700.72645,Inside,building
2019-03-11_ioT08:09,32.878392,-117.24230800000001,TRUE,1,2.2325608,700.47567,Inside,building
2019-03-11_ioT08:10,32.878392,-117.24230700000001,TRUE,1,2.3112492,700.44408,Inside,building
2019-03-11_ioT08:11,32.878383,-117.24232099999999,TRUE,1,2.3179808,701.8286,Inside,building
2019-03-11_ioT08:12,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:13,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT08:14,32.878388,-117.24230800000001,FALSE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT08:15,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:16,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:17,32.878387,-117.24230700000001,TRUE,1,2.6478398,700.96731,Inside,building
2019-03-11_ioT08:18,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT08:19,32.878387,-117.242309,FALSE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT08:20,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT08:21,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:22,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:23,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:24,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:25,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:26,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:27,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:28,32.878387,-117.24231,TRUE,1,2.4475995,701.06204,Inside,building
2019-03-11_ioT08:29,32.878387,-117.24231,FALSE,1,2.4475995,701.06204,Inside,building
2019-03-11_ioT08:30,32.878389,-117.24231200000001,TRUE,1,2.1577495,700.916,Inside,building
2019-03-11_ioT08:31,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT08:32,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT08:33,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT08:34,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT08:35,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT08:36,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT08:37,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT08:38,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT08:39,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:40,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:41,32.878388,-117.24230700000001,FALSE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:42,32.878387,-117.24231,TRUE,1,2.4475995,701.06204,Inside,building
2019-03-11_ioT08:43,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:44,32.878388,-117.24230700000001,FALSE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:45,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:46,32.878389,-117.24231,TRUE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT08:47,32.878389,-117.24231,FALSE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT08:48,32.878388,-117.24230800000001,TRUE,1,2.50404,700.89423,Inside,building
2019-03-11_ioT08:49,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT08:50,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:51,32.878388,-117.24230700000001,TRUE,1,2.574444,700.86266,Inside,building
2019-03-11_ioT08:52,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT08:53,32.878389,-117.24231100000002,FALSE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT08:54,32.878386,-117.242313,TRUE,1,2.3527483,701.2615,Inside,building
2019-03-11_ioT08:55,32.878389,-117.24231,TRUE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT08:56,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT08:57,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT08:58,32.878387,-117.24231,TRUE,1,2.4475995,701.06204,Inside,building
2019-03-11_ioT08:59,32.878387,-117.24231,FALSE,1,2.4475995,701.06204,Inside,building
2019-03-11_ioT09:00,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT09:01,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT09:02,32.878389,-117.24231100000002,FALSE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT09:03,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT09:04,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT09:05,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT09:06,32.87839,-117.24231100000002,TRUE,1,2.1470507,700.77975,Inside,building
2019-03-11_ioT09:07,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT09:08,32.878389,-117.242309,TRUE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT09:09,32.878389,-117.242309,FALSE,1,2.3604125,700.82117,Inside,building
2019-03-11_ioT09:10,32.878392,-117.24231,TRUE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT09:11,32.878392,-117.24231,FALSE,1,2.0788365,700.53888,Inside,building
2019-03-11_ioT09:12,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:13,32.878395000000005,-117.24230700000001,TRUE,1,2.1533943,700.13016,Inside,building
2019-03-11_ioT09:14,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:15,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:16,32.878392,-117.242309,TRUE,1,2.1550461,700.50727,Inside,building
2019-03-11_ioT09:17,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT09:18,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:19,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:20,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:21,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:22,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:23,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:24,32.87843,-117.242372,TRUE,1,5.0888788,698.55713,Inside,building
2019-03-11_ioT09:25,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:26,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:27,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:28,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:29,32.878398,-117.242322,TRUE,1,0.78933511,700.29168,Inside,building
2019-03-11_ioT09:30,32.878398,-117.242322,FALSE,1,0.78933511,700.29168,Inside,building
2019-03-11_ioT09:31,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT09:32,32.878391,-117.24231100000002,TRUE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT09:33,32.878391,-117.24231100000002,FALSE,1,2.0738174,700.67512,Inside,building
2019-03-11_ioT09:34,32.878392,-117.242309,TRUE,1,2.1550461,700.50727,Inside,building
2019-03-11_ioT09:35,32.878384999999994,-117.24231999999999,TRUE,1,2.1363886,701.58771,Inside,building
2019-03-11_ioT09:36,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:37,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:38,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:39,32.878383,-117.242322,TRUE,1,2.2933964,701.8603,Inside,building
2019-03-11_ioT09:40,32.878383,-117.242322,TRUE,1,2.2933964,701.8603,Inside,building
2019-03-11_ioT09:41,32.87839,-117.242309,TRUE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:42,32.87839,-117.242309,FALSE,1,2.2886046,700.71654,Inside,building
2019-03-11_ioT09:43,32.878393,-117.24231,TRUE,1,2.0154182,700.43425,Inside,building
2019-03-11_ioT09:44,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:45,32.878387,-117.242309,TRUE,1,2.5126492,701.03045,Inside,building
2019-03-11_ioT09:46,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:47,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:48,32.878399,-117.24231999999999,TRUE,1,0.86945289,700.12358,Inside,building
2019-03-11_ioT09:49,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:50,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT09:51,32.878398,-117.242322,TRUE,1,0.78933511,700.29168,Inside,building
2019-03-11_ioT09:52,32.878399,-117.24231999999999,TRUE,1,0.86945289,700.12358,Inside,building
2019-03-11_ioT09:53,32.878399,-117.24231999999999,FALSE,1,0.86945289,700.12358,Inside,building
2019-03-11_ioT09:54,32.878389,-117.24231200000001,TRUE,1,2.1577495,700.916,Inside,building
2019-03-11_ioT09:55,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT09:56,32.878388,-117.24231200000001,TRUE,1,2.2392963,701.02062,Inside,building
2019-03-11_ioT09:57,32.878388,-117.24231,TRUE,1,2.3680054,700.95741,Inside,building
2019-03-11_ioT09:58,32.878388,-117.24231,FALSE,1,2.3680054,700.95741,Inside,building
2019-03-11_ioT09:59,32.878386,-117.24231200000001,TRUE,1,2.4095153,701.22988,Inside,building
2019-03-11_ioT10:00,32.878388,-117.24231200000001,TRUE,1,2.2392963,701.02062,Inside,building
2019-03-11_ioT10:01,32.878391,-117.242309,TRUE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT10:02,32.878391,-117.242309,FALSE,1,2.2200457,700.6119,Inside,building
2019-03-11_ioT10:03,32.878388,-117.24231100000002,TRUE,1,2.3026567,700.98901,Inside,building
2019-03-11_ioT10:04,32.87839,-117.24230800000001,TRUE,1,2.3617398,700.68494,Inside,building
2019-03-11_ioT10:05,32.878389,-117.24231100000002,TRUE,1,2.223435,700.88438,Inside,building
2019-03-11_ioT10:06,32.878386,-117.24231,TRUE,1,2.5295782,701.16668,Inside,building
2019-03-11_ioT10:07,32.878386,-117.24231,FALSE,1,2.5295782,701.16668,Inside,building
2019-03-11_ioT10:08,32.878386,-117.24231,TRUE,1,2.5295782,701.16668,Inside,building
2019-03-11_ioT10:09,32.878389,-117.24231,TRUE,1,2.2910444,700.85277,Inside,building
2019-03-11_ioT10:10,32.87839,-117.24231,TRUE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT10:11,32.87839,-117.24231,FALSE,1,2.2169908,700.74814,Inside,building
2019-03-11_ioT10:12,32.878391,-117.24230800000001,TRUE,1,2.2953664,700.5803,Inside,building
2019-03-11_ioT10:13,32.878392,-117.24230800000001,TRUE,1,2.2325608,700.47567,Inside,building
