time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,location_type,isIndoor
2019-04-07T20:39:49.887Z,32.870399199999994,-117.2170497,80.9000015258789,20.668000000000003,,,0,network,,,,,,,,77,,83,building,1
2019-04-07T20:40:52.055Z,32.870416399999996,-117.21703319999999,80.9000015258789,20.944000000000003,,,0,network,,,,,,,,77,,84,building,1
2019-04-07T20:42:13.807Z,32.8704118,-117.2170476,80.9000015258789,20.81,,,0,network,,,,,,,,77,,85,building,1
2019-04-07T20:43:46.227Z,32.870401,-117.21704879999999,80.9000015258789,20.656999999999996,,,0,network,,,,,,,,77,,86,building,1
2019-04-07T20:44:48.379Z,32.870400599999996,-117.21701770000001,80.69999694824219,21.573,,,0,network,,,,,,,,77,,87,building,1
2019-04-07T20:45:51.775Z,32.8704042,-117.21704469999999,80.9000015258789,20.69,,,0,network,,,,,,,,77,,88,building,1
2019-04-07T20:46:53.953Z,32.870412,-117.2170551,80.9000015258789,20.948,,,0,network,,,,,,,,77,,89,building,1
2019-04-07T20:47:57.934Z,32.8704044,-117.2170376,80.4000015258789,21.497,,,0,network,,,,,,,,77,,90,building,1
2019-04-07T20:49:01.784Z,32.8704066,-117.21704209999999,80.4000015258789,21.416,,,0,network,,,,,,,,77,,91,building,1
2019-04-07T20:50:48.567Z,32.8703906,-117.21704479999998,80.9000015258789,20.958000000000002,,,0,network,,,,,,,,76,,92,building,1
2019-04-07T20:51:51.937Z,32.8703906,-117.2170445,80.9000015258789,20.494,,,0,network,,,,,,,,76,,93,building,1
2019-04-07T20:52:59.000Z,32.87044158,-117.21704697,86.1929931640625,6.432,,0.0,18,gps,0.6,0.7,1.0,-26.8,,,,76,,94,building,1
2019-04-07T20:53:59.753Z,32.8703946,-117.217049,80.9000015258789,20.749000000000002,,,0,network,,,,,,,,76,,95,building,1
2019-04-07T20:55:27.734Z,32.8703883,-117.21706189999999,80.9000015258789,20.712,,,0,network,,,,,,,,76,,96,building,1
2019-04-07T20:56:11.116Z,32.8704032,-117.21714229999999,81.0999984741211,21.513,,,0,network,,,,,,,,76,,97,building,1
2019-04-07T20:57:56.791Z,32.8703536,-117.2165834,,31.973000000000003,,,0,network,,,,,,,,76,,98,place,0
2019-04-07T20:59:21.000Z,32.8684367,-117.21707188,125.68780517578124,9.648000999999999,227.7,1.68,0,gps,0.8,0.8,1.1,-26.8,,,,76,,99,building,1
2019-04-07T21:00:25.000Z,32.86687634,-117.21665537,67.5919189453125,7.504,93.6,0.49,0,gps,0.7,0.8,1.1,-26.8,,,,76,,100,place,0
2019-04-07T21:01:24.640Z,32.866512199999995,-117.2163865,72.69999694824219,30.156,,,0,network,,,,,,,,76,,101,place,0
2019-04-07T21:02:27.752Z,32.8660946,-117.21632369999999,72.0999984741211,24.46,,,0,network,,,,,,,,76,,102,place,0
2019-04-07T21:03:34.847Z,32.863321299999996,-117.21649339,59.71527099609375,5.36,178.6,6.86,18,gps,0.6,0.7,1.0,-26.8,,,,76,,103,place,0
