time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,idx,io,isIndoor
2019-03-22T03:02:09.119Z,32.8745197,-117.24000290000001,88.19999694824219,21.816999999999997,,,0,network,,,,,,,,79,,206,building,1
2019-03-22T03:07:09.158Z,32.8745151,-117.2400055,88.19999694824219,21.843000000000004,,,0,network,,,,,,,,78,,207,building,1
2019-03-22T03:12:03.594Z,32.874518699999996,-117.23999199999999,,21.66,,,0,network,,,,,,,,78,,208,building,1
2019-03-22T03:13:13.054Z,32.8745151,-117.2399885,88.19999694824219,22.269000000000002,,,0,network,,,,,,,,77,,209,building,1
2019-03-22T03:17:09.018Z,32.8745193,-117.2400011,88.19999694824219,21.741999999999997,,,0,network,,,,,,,,77,,210,building,1
2019-03-22T03:22:09.125Z,32.8745225,-117.24001090000002,88.19999694824219,24.9,,,0,network,,,,,,,,76,,211,building,1
2019-03-22T03:27:08.910Z,32.8745164,-117.23998619999999,,23.648000000000003,,,0,network,,,,,,,,76,,212,building,1
2019-03-22T03:32:09.089Z,32.874514000000005,-117.24001000000001,,21.593000000000004,,,0,network,,,,,,,,75,,213,building,1
2019-03-22T03:37:09.741Z,32.8745273,-117.23998700000001,,21.677,,,0,network,,,,,,,,75,,214,building,1
2019-03-22T03:42:09.875Z,32.8745219,-117.2399956,,21.684,,,0,network,,,,,,,,75,,215,building,1
2019-03-22T03:47:09.705Z,32.8744821,-117.2399787,,21.741,,,0,network,,,,,,,,74,,216,building,1
2019-03-22T03:52:09.756Z,32.874515,-117.24000559999999,88.19999694824219,22.221999999999998,,,0,network,,,,,,,,74,,217,building,1
2019-03-22T03:57:09.868Z,32.8745276,-117.2400143,88.19999694824219,21.474,,,0,network,,,,,,,,73,,218,building,1
2019-03-22T04:02:09.821Z,32.874515,-117.24000559999999,88.19999694824219,22.221999999999998,,,0,network,,,,,,,,73,,219,building,1
2019-03-22T04:07:08.981Z,32.8745166,-117.24000259999998,88.19999694824219,21.771,,,0,network,,,,,,,,72,,220,building,1
2019-03-22T04:12:09.021Z,32.8745103,-117.23998470000001,,21.688000000000002,,,0,network,,,,,,,,72,,221,building,1
2019-03-22T04:17:09.033Z,32.8745281,-117.2399989,,25.090999999999998,,,0,network,,,,,,,,71,,222,building,1
2019-03-22T04:22:09.881Z,32.8745271,-117.24000290000001,,21.675,,,0,network,,,,,,,,71,,223,building,1
2019-03-22T04:27:09.833Z,32.8745107,-117.2399834,,21.674,,,0,network,,,,,,,,70,,224,building,1
2019-03-22T05:04:25.941Z,32.8745409,-117.240105,88.80000305175781,22.393,,,0,network,,,,,,,,68,,225,building,1
2019-03-22T05:07:09.092Z,32.875978092780315,-117.24073407936471,118.03355692507071,16.0,18.393010999999998,2.376785,0,gps,1.6,2.1,2.3,-33.0,,,,65,,226,building,1
2019-03-22T05:12:09.650Z,32.8787386,-117.23766119999999,81.4000015258789,24.008000000000003,,,0,network,,,,,,,,63,,227,building,1
2019-03-22T05:13:27.696Z,32.87920046323293,-117.23709781830686,80.37480040864256,12.0,97.40836999999999,1.554561,0,gps,1.2,99.0,140.0,-33.0,,,,62,,228,building,1
2019-03-22T05:14:28.549Z,32.8790246,-117.23609409999999,,23.116,,,0,network,,,,,,,,61,,229,building,1
2019-03-22T05:16:00.934Z,32.8786524,-117.2361695,,23.793000000000003,,,0,network,,,,,,,,60,,230,amenity,0
2019-03-22T05:17:12.250Z,32.8776472,-117.23618700000002,,24.504,,,0,network,,,,,,,,60,,231,amenity,0
2019-03-22T05:22:12.104Z,32.876989859336604,-117.23522361369706,60.7829018755982,24.0,336.24627999999996,0.6044725999999999,0,gps,0.9,1.6,1.8,-33.0,,,,57,,232,amenity,0
2019-03-22T05:23:22.250Z,32.87700717695252,-117.23514181159484,125.2539893882234,32.0,36.546623,0.847241,0,gps,3.2,99.0,140.0,-33.0,,,,55,,233,amenity,0
2019-03-22T05:24:46.727Z,32.8769157597866,-117.23523196020044,58.83071299955154,32.0,277.05515,0.1378816,0,gps,3.2,99.0,140.0,-33.0,,,,54,,234,amenity,0
2019-03-22T05:26:05.646Z,32.87708128442021,-117.23543224256173,58.492181417430146,6.0,47.212276,0.16813217,0,gps,0.6,99.0,140.0,-33.0,,,,54,,235,amenity,0
2019-03-22T05:27:09.656Z,32.87691583247925,-117.23524520080376,95.04088299960995,24.0,318.21802,0.5138772,0,gps,2.4,99.0,140.0,-33.0,,,,52,,236,amenity,0
2019-03-22T05:28:12.948Z,32.87695104593373,-117.23533165864063,-3.658214346533212,12.0,326.0805,1.1864972,0,gps,1.2,99.0,140.0,-33.0,,,,52,,237,amenity,0
2019-03-22T05:29:16.510Z,32.8769316433881,-117.23530282320486,83.8563687441852,6.0,239.42517,0.1871722,0,gps,0.9,2.1,2.3,-33.0,,,,52,,238,amenity,0
2019-03-22T05:30:19.961Z,32.87696934673446,-117.23528369464692,12.52629784348418,2.0,265.33685,0.3525824,0,gps,0.2,99.0,140.0,-33.0,,,,50,,239,amenity,0
2019-03-22T05:31:32.013Z,32.87685446535645,-117.23519363219648,51.15240220758616,12.0,326.83914,1.8822345,0,gps,1.2,99.0,140.0,-33.0,,,,50,,240,amenity,0
2019-03-22T05:32:35.419Z,32.877041373420035,-117.2354045401105,62.763909468853036,16.0,325.25052,0.4221928,0,gps,1.6,99.0,140.0,-33.0,,,,49,,241,amenity,0
2019-03-22T05:34:05.696Z,32.876945621236025,-117.23519718939043,108.242725921589,6.0,114.53408999999999,1.312857,0,gps,99.0,99.0,140.0,-33.0,,,,49,,242,amenity,0
2019-03-22T05:35:33.998Z,32.87698712071424,-117.23521108394131,111.99190206318764,6.0,93.467834,0.12813598,0,gps,0.6,99.0,140.0,-33.0,,,,48,,243,amenity,0
2019-03-22T05:36:37.262Z,32.87707645551529,-117.2350830116395,66.70598669847585,24.0,156.58575,0.72443455,0,gps,2.4,99.0,140.0,-33.0,,,,48,,244,amenity,0
2019-03-22T05:38:07.862Z,32.87697995529147,-117.23519092783798,79.95449464436125,8.0,91.75299999999999,1.0052306999999998,0,gps,99.0,99.0,140.0,-33.0,,,,47,,245,amenity,0
2019-03-22T05:39:09.150Z,32.875834600000005,-117.2336906,,24.555999999999997,,,0,network,,,,,,,,46,,246,amenity,0
2019-03-22T05:40:48.416Z,32.87451276143732,-117.23353508247078,53.26290355147437,16.0,197.52907,0.5132318,0,gps,1.6,99.0,140.0,-33.0,,,,45,,247,amenity,0
2019-03-22T05:42:32.264Z,32.87204403462591,-117.23396937478005,-1.5834286752144002,12.0,278.69055,0.3729732,0,gps,1.2,99.0,140.0,-33.0,,,,45,,248,highway,0
2019-03-22T05:44:09.906Z,32.870664399999995,-117.2255091,,30.21,,,0,network,,,,,,,,44,,249,tourism,0
2019-03-22T05:45:33.347Z,32.8710403,-117.218418,,24.335,,,0,network,,,,,,,,44,,250,place,0
2019-03-22T05:46:53.884Z,32.8709284,-117.2181876,76.4000015258789,23.826999999999998,,,0,network,,,,,,,,43,,251,place,0
2019-03-22T05:48:15.134Z,32.8706129,-117.21743590000001,74.5999984741211,23.432,,,0,network,,,,,,,,43,,252,building,1
2019-03-22T05:49:16.688Z,32.8703888,-117.21722279999999,77.0999984741211,21.741,,,0,network,,,,,,,,43,,253,building,1
2019-03-22T05:50:18.735Z,32.870293100000005,-117.2172798,83.9000015258789,24.101999999999997,,,0,network,,,,,,,,42,,254,building,1
2019-03-22T05:52:03.712Z,32.870053399999996,-117.21723390000001,79.30000305175781,21.357,,,0,network,,,,,,,,41,,255,building,1
2019-03-22T05:53:42.047Z,32.870059000000005,-117.2172706,79.30000305175781,21.794,,,0,network,,,,,,,,42,,256,building,1
2019-03-22T05:54:43.672Z,32.8700593,-117.2172588,79.30000305175781,21.601,,,0,network,,,,,,,,43,,257,building,1
2019-03-22T05:55:48.447Z,32.870024300000004,-117.21722779999999,82.0999984741211,21.162,,,0,network,,,,,,,,44,,258,building,1
2019-03-22T05:57:18.933Z,32.8701146,-117.21739640000001,,23.783,,,0,network,,,,,,,,45,,259,building,1
2019-03-22T05:58:46.851Z,32.8700432,-117.2172168,82.0999984741211,21.098000000000003,,,0,network,,,,,,,,46,,260,building,1
2019-03-22T06:00:02.234Z,32.8700428,-117.21721809999998,79.30000305175781,21.179000000000002,,,0,network,,,,,,,,46,,261,building,1
2019-03-22T06:01:28.671Z,32.8700267,-117.2172398,82.0999984741211,21.009,,,0,network,,,,,,,,47,,262,building,1
2019-03-22T06:02:23.553Z,32.8700312,-117.21721540000001,82.0999984741211,21.201999999999998,,,0,network,,,,,,,,47,,263,building,1
2019-03-22T06:03:33.846Z,32.8700603,-117.21725900000001,79.30000305175781,21.635,,,0,network,,,,,,,,47,,264,building,1
2019-03-22T06:04:33.240Z,32.8700609,-117.2172659,79.30000305175781,21.735,,,0,network,,,,,,,,47,,265,building,1
2019-03-22T06:05:58.407Z,32.8700324,-117.21722379999999,82.0999984741211,20.945999999999998,,,0,network,,,,,,,,48,,266,building,1
2019-03-22T06:07:29.654Z,32.8700372,-117.21722050000001,82.0999984741211,21.386,,,0,network,,,,,,,,48,,267,building,1
2019-03-22T06:08:36.091Z,32.8700565,-117.21723159999999,79.30000305175781,21.265,,,0,network,,,,,,,,49,,268,building,1
2019-03-22T06:10:03.413Z,32.8700432,-117.2172439,82.0999984741211,21.415,,,0,network,,,,,,,,50,,269,building,1
2019-03-22T06:11:42.066Z,32.8700466,-117.21724240000002,82.0999984741211,21.175,,,0,network,,,,,,,,51,,270,building,1
2019-03-22T06:13:18.771Z,32.8700556,-117.2172354,82.0999984741211,21.141,,,0,network,,,,,,,,52,,271,building,1
2019-03-22T06:14:20.041Z,32.8700355,-117.2172372,82.0999984741211,21.134,,,0,network,,,,,,,,52,,272,building,1
2019-03-22T06:16:03.372Z,32.870052799999996,-117.21723,82.0999984741211,21.276999999999997,,,0,network,,,,,,,,55,,273,building,1
2019-03-22T06:17:12.947Z,32.869992841851875,-117.21741997870188,94.58939452414336,12.0,41.517936999999996,0.5524614999999999,0,gps,1.2,2.3,2.6,-33.0,,,,55,,274,building,1
2019-03-22T06:18:20.176Z,32.870061199999995,-117.21726979999998,82.0999984741211,21.409000000000002,,,0,network,,,,,,,,56,,275,building,1
2019-03-22T06:20:03.418Z,32.8700584,-117.2172554,82.0999984741211,21.645,,,0,network,,,,,,,,57,,276,building,1
2019-03-22T06:21:34.624Z,32.8700601,-117.2172696,79.30000305175781,21.613000000000003,,,0,network,,,,,,,,58,,277,building,1
2019-03-22T06:23:04.184Z,32.8700597,-117.21725239999999,82.0999984741211,21.351999999999997,,,0,network,,,,,,,,58,,278,building,1
2019-03-22T06:24:21.444Z,32.8700607,-117.2172653,82.0999984741211,22.055,,,0,network,,,,,,,,58,,279,building,1
2019-03-22T06:26:03.195Z,32.8700503,-117.2172105,82.0999984741211,20.793000000000003,,,0,network,,,,,,,,58,,280,building,1
2019-03-22T06:27:04.508Z,32.8700417,-117.2172168,79.30000305175781,20.918000000000003,,,0,network,,,,,,,,58,,281,building,1
2019-03-22T06:32:09.783Z,32.87003789999999,-117.21720400000001,79.30000305175781,20.875,,,0,network,,,,,,,,58,,282,building,1
2019-03-22T06:37:10.729Z,32.8700531,-117.2172381,78.9000015258789,21.114,,,0,network,,,,,,,,58,,283,building,1
2019-03-22T06:42:09.796Z,32.8700531,-117.2172381,78.9000015258789,21.114,,,0,network,,,,,,,,58,,284,building,1
2019-03-22T06:47:09.709Z,32.870083799999996,-117.21725959999999,79.30000305175781,22.971999999999998,,,0,network,,,,,,,,58,,285,building,1
2019-03-22T06:52:10.830Z,32.870044899999996,-117.2172299,79.30000305175781,21.089000000000002,,,0,network,,,,,,,,57,,286,building,1
2019-03-22T06:57:09.880Z,32.8700673,-117.21721959999999,78.9000015258789,21.004,,,0,network,,,,,,,,57,,287,building,1
